time,lat,lon,NO2,name,Shrubs_3000,Shrubs_6000,Shrubs_9000,Herbaceous_vegetation_3000,Herbaceous_vegetation_6000,Herbaceous_vegetation_9000,Cultivated_and_managed_vegetation/agriculture_3000,Cultivated_and_managed_vegetation/agriculture_6000,Cultivated_and_managed_vegetation/agriculture_9000,Urban/built_up_3000,Urban/built_up_6000,Urban/built_up_9000,Bare/sparse_vegetation_3000,Bare/sparse_vegetation_6000,Bare/sparse_vegetation_9000,Snow_and_ice_3000,Snow_and_ice_6000,Snow_and_ice_9000,Permanent_water_bodies_3000,Permanent_water_bodies_6000,Permanent_water_bodies_9000,Herbaceous_wetland_3000,Herbaceous_wetland_6000,Herbaceous_wetland_9000,Moss_and_lichen_3000,Moss_and_lichen_6000,Moss_and_lichen_9000,Close_forest_3000,Close_forest_6000,Close_forest_9000,Open_forest_3000,Open_forest_6000,Open_forest_9000,"Oceans,seas_3000","Oceans,seas_6000","Oceans,seas_9000",NDVI_3000,NDVI_6000,NDVI_9000,S5P_NO2_3000,S5P_NO2_6000,S5P_NO2_9000,temperature_3000,temperature_6000,temperature_9000,wind_speed_3000,wind_speed_6000,wind_speed_9000,relative_humidity_3000,relative_humidity_6000,relative_humidity_9000,pressure_3000,pressure_6000,pressure_9000,planetary_boundary_layer_height[pblh]_3000,planetary_boundary_layer_height[pblh]_6000,planetary_boundary_layer_height[pblh]_9000,dewpoint_temperature_(dpt)_3000,dewpoint_temperature_(dpt)_6000,dewpoint_temperature_(dpt)_9000,road_density_3000,road_density_6000,road_density_9000,population_density_3000,population_density_6000,population_density_9000
4/7/2019,21.0058,105.7485,9.666666667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.6620398857475964e-05,1.6620398857498665e-05,1.6620398857511716e-05,25.825394100626,25.834401779174804,25.83150353724118,4.503823598225911,4.500341110227746,4.4597552455198475,75.49678972032335,75.50708892822266,75.4759222536766,100785.86545138889,100789.16000005722,100789.8086734694,440.7114732526243,445.4591650389135,445.80169117222636,20.89172916675711,20.902902500042693,20.913042091857168,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/8/2019,21.0058,105.7485,14.95416667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.620839365030275e-05,1.620839365028992e-05,1.620839365026826e-05,28.695237689496327,28.691335678100586,28.63086774396444,5.9886638323498325,5.835182971956674,5.583138319911977,75.49678972032335,75.50708892822266,75.4759222536766,100482.71354161369,100487.20812496185,100491.37755099121,746.0447319878472,742.7669531248509,723.6381773652927,20.89172916675711,20.902902500042693,20.913042091857168,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/9/2019,21.0058,105.7485,12.08333333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.709848275500815e-05,1.7098482755004694e-05,1.709848275501394e-05,29.98571713765462,29.960617980947717,29.90190467054775,4.867264694637722,4.836707344057504,4.79024170856146,62.70906660317754,62.89133361831308,63.2353769420285,100495.36371527778,100498.49093748092,100499.33306760204,808.6962009006077,801.5271069340408,785.4881753726881,19.671600694444756,19.684636250005568,19.768952168366273,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/10/2019,21.0058,105.7485,8.570833333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,3.748312888804703e-05,3.30286397298174e-05,3.1486555407015236e-05,30.430590523562085,30.427622680645435,30.38385846660406,4.6714839405516,4.595760250091553,4.48386772798151,60.015129513210724,60.04841766359284,60.32957801042239,100495.4895834393,100498.66031248093,100500.13297194851,808.6962009006077,801.5271069340408,785.4881753726881,19.671600694444756,19.684636250005568,19.768952168366273,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/11/2019,21.0058,105.7485,12,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,2.0008442040568102e-05,2.0008442040606588e-05,2.000844204062399e-05,27.996600680894012,27.98195602419786,27.931844905926372,4.6714839405516,4.595760250091553,4.48386772798151,71.37306637244507,71.54562164301052,71.90489695018766,100495.4895834393,100498.66031248093,100500.13297194851,521.094750298808,519.0020373544097,515.8786396888294,21.693145833301564,21.688212499986403,21.690485969375896,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/12/2019,21.0058,105.7485,9.933333333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.7583662914513435e-05,1.7583662914488762e-05,1.758366291449103e-05,27.996600680894012,27.98195602419786,27.931844905926372,4.281104193790169,4.3119246673537415,4.4871349140077506,75.1077965632495,75.09165130628273,75.15054539278415,100786.2039929496,100789.8828125,100790.97847578477,438.0301106770833,444.54786621049044,450.47811266871133,21.693145833301564,21.688212499986403,21.690485969375896,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/13/2019,21.0058,105.7485,10.15416667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.4580532882045736e-05,1.4580532882053632e-05,1.4580532882062604e-05,27.996600680894012,27.98195602419786,27.931844905926372,5.265395747290717,5.267226753234281,5.263046439813108,77.07522159147386,76.9724658203125,76.79634903883561,100786.2039929496,100789.8828125,100790.97847578477,482.81639268745977,483.2750830078125,482.6458983127864,21.693145833301564,21.688212499986403,21.690485969375896,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/14/2019,21.0058,105.7485,13.25,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.4391626917039288e-05,1.439162691705853e-05,1.4391626917064966e-05,25.46767828200892,25.45803413391579,25.393234330773524,5.265395747290717,5.267226753234281,5.263046439813108,79.9687593247638,80.03447082521394,80.16706552308015,100910.31510416667,100914.5884375,100916.11033159372,405.6602647573584,402.11842407301066,402.40582898205946,20.304659722204732,20.30319750000257,20.29119260203597,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/15/2019,21.0058,105.7485,19.0875,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4702123867140876,0.48159224033355713,0.4899894272794529,1.4391626917039288e-05,1.439162691705853e-05,1.4391626917064966e-05,25.46767828200892,25.45803413391579,25.393234330773524,2.9474392996910157,2.9648109245311933,2.986244469273144,81.85717264811198,81.787794189509,81.78337361861249,100910.31510416667,100914.5884375,100916.11033159372,328.8015916608274,335.194819336012,337.4840237363717,20.304659722204732,20.30319750000257,20.29119260203597,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/16/2019,21.0058,105.7485,16.07083333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,2.0641402817878074e-05,2.0641402817878074e-05,2.064140281786901e-05,25.46767828200892,25.45803413391579,25.393234330773524,2.9474392996910157,2.9648109245311933,2.986244469273144,78.46603224002239,78.58112121576443,79.04145174610372,101018.65972222222,101021.61999998093,101022.33211097911,400.7125345867955,415.3392150880396,415.3112344548334,20.304659722204732,20.30319750000257,20.29119260203597,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/17/2019,21.0058,105.7485,12.8,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.8963071009101303e-05,1.8963071009112654e-05,1.8963071009112383e-05,27.136834462470787,27.132600402832033,27.121666071366292,5.595992724100749,5.590034637448843,5.52852672460009,72.04705641004774,72.08723419191315,72.20422207583123,100640.01562494702,100643.13624998093,100643.12675383626,479.3303561732173,481.2726782219112,483.10900380622064,21.370631944401087,21.376147499992513,21.378309948980448,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/18/2019,21.0058,105.7485,13.37916667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,2.3422133154390085e-05,2.3422133154333836e-05,3.125672654720553e-05,30.281646728515625,30.291122436486184,30.28461082608971,5.872844166222624,5.8587742805434395,5.806495033959473,65.10911136192993,65.09195648182184,65.10554667878706,100640.01562494702,100643.13624998093,100643.12675383626,631.1155327695111,633.968193359375,639.3918880541257,21.370631944401087,21.376147499992513,21.378309948980448,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/19/2019,21.0058,105.7485,17.19583333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,0.000131963839810783,0.00011730591016423375,0.00010464173653311057,30.281646728515625,30.291122436486184,30.28461082608971,4.980839888251568,4.880412998199463,4.770116441101501,65.10911136192993,65.09195648182184,65.10554667878706,99991.8741320504,99994.9275,99995.22464921523,771.2823621949387,768.8493627926707,747.0818493899186,18.321493055567974,18.391257500019854,18.706059948997382,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/20/2019,21.0058,105.7485,15.67083333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,8.445701959372245e-05,7.956016411413636e-05,7.947140294772836e-05,34.554442511561014,34.5463488768693,34.545389681375035,4.980839888251568,4.880412998199463,4.770116441101501,42.17669804890951,42.125576019268486,42.07585307522392,99991.8741320504,99994.9275,99995.22464921523,678.3748779288596,674.7808374024928,677.3951353731812,20.907333333316878,20.896720000007193,20.87622448980062,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/21/2019,21.0058,105.7485,16.225,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.950743256439057e-05,1.95074325643807e-05,1.9507432564384778e-05,32.8857218425514,32.88843948367052,32.882862013227744,3.944254504312994,3.9346651077258867,3.9222005727321947,42.17669804890951,42.125576019268486,42.07585307522392,100234.02083338631,100236.97906255722,100237.36686869057,683.9981282556223,677.909130859226,668.2417042010596,22.684284722147922,22.695422499971464,22.720838010197088,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/22/2019,21.0058,105.7485,12.79583333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,6.498457357351217e-05,6.612556539553171e-05,6.593048544950235e-05,32.26936679411059,32.28944244380109,32.32179957018139,4.838050471408577,4.835446662907489,4.800972656329039,60.17023383241354,60.024922332782296,59.72789764402396,100234.02083338631,100236.97906255722,100237.36686869057,770.0789116749334,769.5797973626852,772.7799333844866,20.12257638890555,20.0907675000187,20.09262627551608,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/23/2019,21.0058,105.7485,10.5875,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.5721304638079598e-05,1.572130463812993e-05,1.5721304638112077e-05,31.323286480425548,31.319643249511717,31.285999298124214,5.225246058570014,5.214225711821346,5.203710118115628,64.79190572092517,64.81329467769712,64.88865194515306,100417.58767355813,100420.07437496186,100419.10985323848,700.1713256840077,693.7885498045384,675.906815509483,22.509659722259837,22.503177500008604,22.517753826536246,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/24/2019,21.0058,105.7485,12.725,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,7.32717981221715e-05,7.635097785512191e-05,7.67822917324078e-05,32.79405042857656,32.799018554678185,32.782256846544236,6.491955545210254,6.451258354188176,6.294488381365746,64.79190572092517,64.81329467769712,64.88865194515306,100333.70399305556,100335.79437509537,100334.44435586735,725.5877753347158,723.4675732414424,733.4756257963576,23.140631944445584,23.147987500014715,23.154656887771942,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/25/2019,21.0058,105.7485,12.77916667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.758854256794784e-05,1.758854256795672e-05,1.758854256794784e-05,32.79405042857656,32.799018554678185,32.782256846544236,4.069991959472342,4.0449521255528085,3.9680263850189346,56.14923985799154,56.14632812496275,56.12261783835307,100318.65277783076,100321.56125001908,100322.33163263359,725.5877753347158,723.4675732414424,733.4756257963576,22.770680555595188,22.75532500001602,22.67698214285798,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/26/2019,21.0058,105.7485,7.704166667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,2.63565398127182e-05,3.0165908281043486e-05,3.045627452031308e-05,29.820182376437717,29.82192565915175,29.845408498005447,4.069991959472342,4.0449521255528085,3.9680263850189346,62.91581895611145,62.916107635516674,62.8601159854716,100378.63281255298,100381.88125003815,100382.94276153798,497.1323208266662,499.9884545895457,502.3461752133254,21.688329861117786,21.676878750012257,21.673545280634187,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/27/2019,21.0058,105.7485,23.7625,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,2.1151788353737347e-05,2.1151788353712675e-05,2.1151788353703612e-05,27.012901518067036,27.026434555044396,27.03853054433985,7.428613927629259,7.4186023712204765,7.39350173911448,62.91581895611145,62.916107635516674,62.8601159854716,100570.4609375,100573.59999998093,100573.87324608589,508.20004272543724,508.62572998091576,509.72322051432366,21.965687499970144,21.96088749998249,21.966258928559874,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/28/2019,21.0058,105.7485,28.77916667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.8937696389017173e-05,1.8937696389036418e-05,1.893769638904059e-05,27.012901518067036,27.026434555044396,27.03853054433985,5.80111636055517,5.813048591614933,5.832048980557189,62.91581895611145,62.916107635516674,62.8601159854716,100590.88368050258,100593.92437498092,100594.08450255102,474.50691731812225,480.3286474606395,484.9789167130936,21.965687499970144,21.96088749998249,21.966258928559874,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/29/2019,21.0058,105.7485,22,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.334839974546457e-05,1.3348399745449768e-05,1.3348399745436627e-05,29.497676849313493,29.537633590679615,29.59409371198497,5.80111636055517,5.813048591614933,5.832048980557189,62.91581895611145,62.916107635516674,62.8601159854716,100359.09982644187,100362.00937501907,100361.95551661083,474.50691731812225,480.3286474606395,484.9789167130936,23.05920833331119,23.055434999954887,23.044262755082503,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
4/30/2019,21.0058,105.7485,23.80416667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4547382990519206,0.47160491824150086,0.48149173357048813,1.822658692298942e-05,1.822658692297807e-05,1.822658692297608e-05,29.497676849313493,29.537633590679615,29.59409371198497,5.80111636055517,5.813048591614933,5.832048980557189,62.91581895611145,62.916107635516674,62.8601159854716,100359.09982644187,100362.00937501907,100361.95551661083,647.186713323825,654.395029296279,650.3095690666565,22.670743055551107,22.672987500000744,22.675003826532667,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/1/2019,21.0058,105.7485,10.5,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.639602140257601e-05,1.6396021402580453e-05,1.6863323708576563e-05,26.68296178181966,26.697366256699897,26.7020543546069,3.900778637985544,3.8862177658057773,3.859805102250717,61.10735914452622,60.86818130493164,60.612081410990534,100823.9192709393,100826.74250003815,100826.67346940722,666.4252997504341,666.4578857420385,665.7044067381293,17.89173611109921,17.878744999975897,17.84735969385389,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/2/2019,21.0058,105.7485,17.19166667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.6604993637191355e-05,1.660499363719037e-05,1.6604993637201424e-05,26.68296178181966,26.697366256699897,26.7020543546069,3.983420239554511,3.9799442005192396,3.960473649358206,62.55376858181424,62.48000091552734,62.37291795380261,100823.9192709393,100826.74250003815,100826.67346940722,510.7814907501969,508.78773681655525,514.5867596059582,17.89173611109921,17.878744999975897,17.84735969385389,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/3/2019,21.0058,105.7485,26.09166667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.5659939613277274e-05,1.5659939613281716e-05,1.5659939613286337e-05,25.171943028754967,25.169109802246094,25.15191564752901,3.983420239554511,3.9799442005192396,3.960473649358206,62.55376858181424,62.48000091552734,62.37291795380261,101024.3967013359,101027.48281248093,101028.4829400121,460.01567925326526,452.4279223629832,431.694302928691,20.77109374998448,20.767873749989086,20.75298150509301,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/4/2019,21.0058,105.7485,21.9625,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.420375100669169e-05,1.420375100668725e-05,1.420375100669169e-05,25.171943028754967,25.169109802246094,25.15191564752901,3.983420239554511,3.9799442005192396,3.960473649358206,81.74739837646484,81.79389831544832,81.92336693589519,100772.39062484105,100775.58218744278,100776.0119578595,421.8606669110143,419.5557775878161,411.41086002279604,20.46750694439591,20.480462499996648,20.486735969389866,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/5/2019,21.0058,105.7485,17.25416667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.8005419296554218e-05,1.8005419296533987e-05,1.800541929652275e-05,26.60201390586897,26.597074890155344,26.58598191398006,4.194753805796306,4.194989643099252,4.130682799282688,81.86222500286789,81.84228088377044,81.86135132463497,100318.49826399486,100321.61750001907,100321.57063141647,421.8606669110143,419.5557775878161,411.41086002279604,23.388618055575837,23.37418249999173,23.37177678570864,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/6/2019,21.0058,105.7485,25.3,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.4853548224083272e-05,1.4853548224049717e-05,1.4853548224060864e-05,26.60201390586897,26.597074890155344,26.58598191398006,4.194753805796306,4.194989643099252,4.130682799282688,81.86222500286789,81.84228088377044,81.86135132463497,100236.56510421966,100239.62250005722,100240.17713649906,370.2669576013254,374.53878295868634,377.48194355882555,23.388618055575837,23.37418249999173,23.37177678570864,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/7/2019,21.0058,105.7485,18.8625,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.5945888915291917e-05,1.5945888915291917e-05,1.5945888915291917e-05,26.209210501776802,26.187655868553556,26.143077032909044,4.194753805796306,4.194989643099252,4.130682799282688,80.77967495388455,80.76860656742006,80.92596575685263,100236.56510421966,100239.62250005722,100240.17713649906,426.9675903307895,426.9534179675579,422.7320650051899,21.01690972226465,21.01632750001736,21.026769132662224,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/8/2019,21.0058,105.7485,19.89166667,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.8091765853347733e-05,1.809176585332306e-05,1.8091765853320794e-05,26.209210501776802,26.187655868553556,26.143077032909044,4.118445263978275,4.133045864098239,4.081612567511763,70.90575578477647,70.98207794191316,71.2951723993851,100530.24913189147,100533.88062494277,100535.1127231851,473.28739759657117,468.98017578125,481.08517518305047,22.194319444423954,22.204674999988637,22.22742602040953,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/9/2019,21.0058,105.7485,19.5,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.884253978023942e-05,1.8842539780252742e-05,1.884253978025075e-05,26.469229380289715,26.481442413311452,26.5135320935883,3.3448600239126893,3.3096439933695363,3.264555546698013,70.90575578477647,70.98207794191316,71.2951723993851,100615.19791682561,100618.33625005723,100617.76977050547,542.5008578828225,542.1993334957957,550.3420235767428,19.934402777761633,19.935224999981003,19.94240051019956,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/10/2019,21.0058,105.7485,24.275,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.9368769067051872e-05,1.9368769067069636e-05,1.9368769067060935e-05,27.509002897474502,27.52645088198129,27.532510796376524,3.5568881829709023,3.5732379818009212,3.541202321350432,67.75737592893549,67.6918096922338,67.69473982826635,100615.19791682561,100618.33625005723,100617.76977050547,589.75,590.357402343899,592.8852090642464,20.639749999998863,20.638680000004825,20.64177551020854,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/11/2019,21.0058,105.7485,25.82083333,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.4811005933356035e-05,1.4811005933372811e-05,1.4811005933372902e-05,27.043681886461044,27.055085296635514,27.04591342380118,3.5568881829709023,3.5732379818009212,3.541202321350432,67.75737592893549,67.6918096922338,67.69473982826635,100682.84809017181,100686.02781234741,100687.22305473016,537.1732042092416,541.851845703125,542.2042815540822,20.639749999998863,20.638680000004825,20.64177551020854,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/12/2019,21.0058,105.7485,15.2625,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.390302681020867e-05,1.3903026810231366e-05,1.390302681023309e-05,27.043681886461044,27.055085296635514,27.04591342380118,5.597498522861214,5.573743400576059,5.548691175420702,67.75737592893549,67.6918096922338,67.69473982826635,100610.37413183849,100612.55249998093,100611.99139031586,521.337212457839,520.563789063245,520.0856024292963,22.197663194493444,22.19325875002891,22.20821875001171,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
5/13/2019,21.0058,105.7485,8.85,TayMo,0,0,0,0,0,0,8,17,30,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.463739189836714,0.47940117716789243,0.4821350763038713,1.29939570297931e-05,1.2993957029800996e-05,1.2993957029809968e-05,26.955815845078583,26.961933822645804,26.947542813371353,5.372522619032275,5.371900901792105,5.365162907813305,70.39610375308742,70.37622619638219,70.45735604432886,100610.37413183849,100612.55249998093,100611.99139031586,538.6307237413195,538.857880859375,534.8253628478518,22.297659722286173,22.2936375000095,22.297437499987666,1032.3250868055557,1305.1088159182668,1434.6892918176493,45.2669315338151,49.21362817764398,61.22320541279623
